iter	Passed	Remaining
4777	295153	232391
4778	295216	232330
4779	295281	232271
4780	295336	232204
4781	295398	232143
4782	295470	232089
4783	295538	232032
4784	295597	231968
4785	295661	231908
4786	295723	231846
4787	295795	231792
4788	295863	231736
4789	295929	231677
4790	295990	231614
4791	296055	231555
4792	296113	231491
4793	296170	231425
4794	296235	231366
4795	296293	231301
4796	296355	231239
4797	296414	231176
4798	296482	231119
4799	296543	231057
4800	296609	230998
4801	296673	230937
4802	296736	230877
4803	296798	230816
4804	296862	230755
4805	296927	230696
4806	296991	230636
4807	297051	230573
4808	297111	230509
4809	297170	230446
4810	297243	230392
4811	297317	230340
4812	297380	230279
4813	297441	230217
4814	297501	230154
4815	297568	230096
4816	297629	230033
4817	297692	229973
4818	297764	229919
4819	297828	229859
4820	297896	229802
4821	297955	229738
4822	298022	229680
4823	298088	229622
4824	298156	229564
4825	298217	229502
4826	298278	229440
4827	298343	229380
4828	298407	229320
4829	298477	229265
4830	298544	229207
4831	298609	229148
4832	298681	229094
4833	298741	229031
4834	298802	228968
4835	298864	228907
4836	298921	228841
4837	298982	228779
4838	298998	228682
4839	299057	228618
4840	299122	228559
4841	299191	228502
4842	299253	228441
4843	299317	228380
4844	299386	228324
4845	299447	228262
4846	299508	228200
4847	299576	228142
4848	299594	228047
4849	299656	227986
4850	299725	227929
4851	299790	227870
4852	299855	227811
4853	299918	227750
4854	299992	227697
4855	300058	227639
4856	300129	227584
4857	300192	227523
4858	300255	227462
4859	300318	227401
4860	300385	227344
4861	300447	227282
4862	300512	227223
4863	300573	227160
4864	300632	227096
4865	300694	227034
4866	300765	226979
4867	300783	226885
4868	300848	226826
4869	300913	226766
4870	300977	226706
4871	301039	226644
4872	301101	226582
4873	301161	226519
4874	301227	226461
4875	301292	226402
4876	301354	226339
4877	301416	226278
4878	301476	226215
4879	301535	226151
4880	301593	226087
4881	301653	226024
4882	301712	225960
4883	301777	225900
4884	301838	225837
4885	301898	225775
4886	301961	225713
4887	302023	225652
4888	302091	225595
4889	302153	225533
4890	302219	225474
4891	302279	225412
4892	302340	225349
4893	302411	225294
4894	302469	225230
4895	302542	225176
4896	302602	225113
4897	302664	225052
4898	302731	224993
4899	302796	224934
4900	302861	224875
4901	302923	224813
4902	302990	224755
4903	303060	224700
4904	303125	224640
4905	303191	224581
4906	303249	224517
4907	303316	224459
4908	303382	224400
4909	303444	224338
4910	303511	224280
4911	303570	224217
4912	303639	224160
4913	303702	224099
4914	303763	224037
4915	303827	223977
4916	303886	223913
4917	303949	223852
4918	304012	223791
4919	304074	223729
4920	304138	223669
4921	304201	223608
4922	304261	223545
4923	304322	223483
4924	304382	223420
4925	304450	223362
4926	304520	223306
4927	304585	223247
4928	304653	223190
4929	304723	223134
4930	304783	223071
4931	304844	223009
4932	304918	222955
4933	304982	222895
4934	305047	222836
4935	305114	222778
4936	305178	222717
4937	305239	222655
4938	305299	222592
4939	305361	222530
4940	305423	222469
4941	305487	222408
4942	305560	222354
4943	305620	222292
4944	305689	222235
4945	305745	222169
4946	305803	222104
4947	305867	222044
4948	305926	221980
4949	305990	221920
4950	306050	221857
4951	306116	221798
4952	306175	221734
4953	306236	221672
4954	306299	221611
4955	306363	221551
4956	306425	221489
4957	306489	221429
4958	306552	221368
4959	306614	221306
4960	306676	221245
4961	306735	221180
4962	306792	221115
4963	306851	221051
4964	306914	220990
4965	306977	220930
4966	307036	220866
4967	307101	220806
4968	307163	220744
4969	307232	220688
4970	307292	220624
4971	307353	220562
4972	307418	220503
4973	307481	220442
4974	307541	220378
4975	307606	220319
4976	307670	220259
4977	307732	220197
4978	307795	220136
4979	307883	220093
4980	307953	220037
4981	308016	219976
4982	308075	219912
4983	308138	219851
4984	308202	219791
4985	308272	219735
4986	308333	219673
4987	308393	219610
4988	308456	219548
4989	308522	219489
4990	308592	219433
4991	308658	219375
4992	308725	219317
4993	308785	219253
4994	308856	219198
4995	308918	219136
4996	308979	219074
4997	309045	219015
4998	309110	218955
4999	309181	218900
5000	309244	218839
5001	309310	218780
5002	309319	218681
5003	309378	218617
5004	309443	218557
5005	309501	218493
5006	309563	218431
5007	309631	218374
5008	309698	218316
5009	309766	218258
5010	309832	218199
5011	309893	218137
5012	309956	218076
5013	310017	218013
5014	310083	217954
5015	310142	217891
5016	310204	217829
5017	310270	217770
5018	310334	217710
5019	310397	217649
5020	310464	217591
5021	310524	217527
5022	310592	217470
5023	310669	217419
5024	310732	217357
5025	310792	217295
5026	310863	217239
5027	310927	217179
5028	310981	217112
5029	311052	217056
5030	311114	216994
5031	311172	216930
5032	311233	216867
5033	311292	216804
5034	311363	216748
5035	311416	216680
5036	311482	216621
5037	311545	216560
5038	311606	216498
5039	311669	216436
5040	311734	216377
5041	311794	216314
5042	311859	216254
5043	311919	216191
5044	311982	216130
5045	312041	216067
5046	312101	216003
5047	312164	215942
5048	312228	215882
5049	312288	215818
5050	312346	215754
5051	312401	215688
5052	312467	215629
5053	312530	215567
5054	312592	215506
5055	312658	215447
5056	312722	215387
5057	312784	215325
5058	312852	215267
5059	312914	215206
5060	312981	215147
5061	313044	215086
5062	313108	215026
5063	313168	214963
5064	313225	214898
5065	313283	214833
5066	313343	214770
5067	313409	214711
5068	313471	214649
5069	313530	214585
5070	313591	214523
5071	313656	214463
5072	313717	214401
5073	313774	214335
5074	313843	214279
5075	313904	214216
5076	313968	214156
5077	314031	214095
5078	314092	214033
5079	314162	213976
5080	314224	213915
5081	314304	213865
5082	314369	213806
5083	314432	213744
5084	314495	213684
5085	314559	213623
5086	314635	213570
5087	314695	213507
5088	314758	213446
5089	314815	213381
5090	314884	213324
5091	314952	213266
5092	315018	213208
5093	315079	213145
5094	315142	213084
5095	315210	213027
5096	315280	212970
5097	315340	212907
5098	315399	212843
5099	315458	212779
5100	315519	212717
5101	315581	212655
5102	315643	212594
5103	315715	212538
5104	315779	212478
5105	315845	212419
5106	315903	212354
5107	315965	212292
5108	316027	212231
5109	316090	212170
5110	316157	212111
5111	316219	212050
5112	316281	211988
5113	316345	211928
5114	316407	211866
5115	316470	211805
5116	316532	211743
5117	316593	211680
5118	316659	211621
5119	316689	211538
5120	316754	211479
5121	316817	211418
5122	316882	211357
5123	316948	211298
5124	317004	211233
5125	317069	211173
5126	317131	211111
5127	317197	211052
5128	317253	210986
5129	317312	210922
5130	317372	210860
5131	317434	210798
5132	317496	210736
5133	317557	210673
5134	317616	210610
5135	317683	210551
5136	317744	210489
5137	317803	210425
5138	317862	210361
5139	317915	210294
5140	317980	210234
5141	318051	210178
5142	318114	210117
5143	318177	210056
5144	318247	210000
5145	318316	209943
5146	318376	209879
5147	318439	209818
5148	318502	209757
5149	318563	209695
5150	318625	209633
5151	318692	209575
5152	318756	209514
5153	318819	209453
5154	318879	209390
5155	318939	209327
5156	319006	209268
5157	319068	209207
5158	319136	209149
5159	319203	209090
5160	319271	209032
5161	319337	208973
5162	319396	208910
5163	319454	208845
5164	319516	208783
5165	319579	208722
5166	319637	208658
5167	319703	208599
5168	319763	208535
5169	319823	208472
5170	319888	208413
5171	319947	208349
5172	320008	208286
5173	320068	208224
5174	320126	208159
5175	320190	208098
5176	320250	208035
5177	320309	207972
5178	320371	207910
5179	320433	207848
5180	320498	207788
5181	320556	207724
5182	320618	207663
5183	320681	207601
5184	320748	207543
5185	320813	207483
5186	320882	207426
5187	320946	207365
5188	321015	207308
5189	321081	207249
5190	321145	207188
5191	321204	207125
5192	321266	207063
5193	321332	207003
5194	321333	206903
5195	321394	206840
5196	321412	206750
5197	321477	206690
5198	321540	206629
5199	321610	206572
5200	321681	206517
5201	321745	206456
5202	321807	206394
5203	321870	206333
5204	321935	206273
5205	321997	206211
5206	322058	206149
5207	322120	206088
5208	322179	206024
5209	322241	205962
5210	322311	205905
5211	322370	205842
5212	322436	205782
5213	322501	205722
5214	322561	205659
5215	322624	205598
5216	322692	205540
5217	322746	205474
5218	322809	205413
5219	322869	205350
5220	322931	205288
5221	322994	205227
5222	323053	205163
5223	323110	205098
5224	323170	205035
5225	323236	204975
5226	323303	204917
5227	323364	204855
5228	323423	204791
5229	323488	204731
5230	323546	204667
5231	323612	204608
5232	323676	204547
5233	323747	204491
5234	323807	204428
5235	323868	204366
5236	323935	204307
5237	323993	204243
5238	324059	204184
5239	324120	204121
5240	324179	204058
5241	324187	203962
5242	324247	203898
5243	324307	203836
5244	324364	203771
5245	324380	203680
5246	324446	203621
5247	324507	203559
5248	324572	203499
5249	324634	203437
5250	324703	203380
5251	324704	203280
5252	324764	203217
5253	324826	203155
5254	324890	203095
5255	324957	203036
5256	325019	202974
5257	325078	202911
5258	325137	202848
5259	325203	202788
5260	325268	202728
5261	325334	202669
5262	325398	202608
5263	325473	202555
5264	325535	202493
5265	325598	202432
5266	325662	202372
5267	325727	202312
5268	325786	202248
5269	325850	202187
5270	325922	202132
5271	325992	202075
5272	326060	202018
5273	326123	201956
5274	326186	201895
5275	326249	201834
5276	326311	201772
5277	326377	201713
5278	326439	201651
5279	326502	201590
5280	326561	201527
5281	326622	201464
5282	326681	201400
5283	326739	201337
5284	326801	201275
5285	326865	201214
5286	326937	201158
5287	327000	201097
5288	327064	201037
5289	327125	200975
5290	327189	200914
5291	327246	200849
5292	327308	200787
5293	327369	200725
5294	327430	200663
5295	327501	200607
5296	327568	200548
5297	327633	200488
5298	327700	200429
5299	327774	200375
5300	327836	200313
5301	327897	200251
5302	327957	200188
5303	328023	200129
5304	328081	200065
5305	328141	200001
5306	328200	199938
5307	328267	199879
5308	328331	199818
5309	328400	199761
5310	328466	199702
5311	328527	199639
5312	328587	199577
5313	328649	199514
5314	328709	199452
5315	328770	199389
5316	328834	199329
5317	328894	199266
5318	328956	199204
5319	329021	199144
5320	329095	199089
5321	329160	199030
5322	329192	198950
5323	329251	198886
5324	329314	198825
5325	329380	198765
5326	329448	198708
5327	329505	198643
5328	329567	198581
5329	329629	198519
5330	329688	198456
5331	329751	198395
5332	329824	198339
5333	329886	198278
5334	329955	198220
5335	330022	198161
5336	330083	198099
5337	330155	198043
5338	330216	197981
5339	330282	197921
5340	330355	197866
5341	330434	197815
5342	330505	197759
5343	330569	197698
5344	330629	197635
5345	330701	197579
5346	330769	197521
5347	330833	197460
5348	330892	197397
5349	330952	197334
5350	331013	197272
5351	331079	197212
5352	331143	197151
5353	331211	197093
5354	331278	197034
5355	331343	196975
5356	331408	196914
5357	331471	196853
5358	331537	196794
5359	331603	196734
5360	331663	196671
5361	331722	196608
5362	331793	196551
5363	331859	196492
5364	331918	196429
5365	331985	196370
5366	332051	196310
5367	332113	196248
5368	332174	196186
5369	332242	196127
5370	332309	196069
5371	332369	196006
5372	332434	195946
5373	332498	195885
5374	332557	195822
5375	332619	195760
5376	332684	195700
5377	332746	195638
5378	332806	195575
5379	332869	195514
5380	332926	195449
5381	332983	195385
5382	333046	195323
5383	333110	195263
5384	333178	195204
5385	333233	195138
5386	333293	195076
5387	333363	195018
5388	333432	194961
5389	333492	194898
5390	333555	194836
5391	333618	194775
5392	333687	194717
5393	333745	194654
5394	333810	194593
5395	333871	194531
5396	333932	194469
5397	333993	194406
5398	334054	194344
5399	334118	194283
5400	334187	194226
5401	334248	194163
5402	334315	194104
5403	334374	194041
5404	334437	193980
5405	334497	193916
5406	334557	193854
5407	334618	193791
5408	334678	193728
5409	334751	193672
5410	334812	193610
5411	334869	193546
5412	334931	193484
5413	334998	193425
5414	335063	193365
5415	335122	193301
5416	335182	193238
5417	335246	193178
5418	335313	193119
5419	335376	193057
5420	335439	192996
5421	335499	192933
5422	335562	192872
5423	335633	192815
5424	335699	192756
5425	335764	192696
5426	335829	192636
5427	335890	192573
5428	335948	192509
5429	336012	192448
5430	336077	192388
5431	336137	192326
5432	336197	192263
5433	336255	192199
5434	336314	192135
5435	336375	192073
5436	336439	192012
5437	336505	191952
5438	336565	191889
5439	336630	191830
5440	336700	191772
5441	336772	191716
5442	336836	191655
5443	336900	191595
5444	336966	191535
5445	337031	191475
5446	337097	191416
5447	337159	191354
5448	337225	191294
5449	337293	191236
5450	337352	191172
5451	337415	191111
5452	337491	191057
5453	337554	190996
5454	337620	190936
5455	337684	190875
5456	337752	190817
5457	337812	190754
5458	337872	190691
5459	337936	190630
5460	337999	190569
5461	338066	190510
5462	338126	190447
5463	338190	190386
5464	338259	190329
5465	338322	190267
5466	338384	190206
5467	338446	190144
5468	338511	190083
5469	338570	190020
5470	338634	189959
5471	338698	189898
5472	338758	189836
5473	338819	189773
5474	338851	189695
5475	338912	189632
5476	338966	189566
5477	339022	189501
5478	339080	189436
5479	339141	189374
5480	339201	189311
5481	339263	189250
5482	339336	189193
5483	339397	189131
5484	339453	189066
5485	339517	189005
5486	339578	188943
5487	339637	188879
5488	339704	188820
5489	339766	188759
5490	339830	188698
5491	339893	188636
5492	339957	188576
5493	340021	188515
5494	340082	188453
5495	340142	188390
5496	340205	188329
5497	340278	188273
5498	340338	188210
5499	340402	188149
5500	340463	188087
5501	340527	188026
5502	340586	187962
5503	340649	187902
5504	340721	187845
5505	340779	187781
5506	340841	187719
5507	340904	187658
5508	340971	187599
5509	341035	187538
5510	341095	187475
5511	341183	187428
5512	341245	187366
5513	341304	187302
5514	341373	187244
5515	341439	187184
5516	341504	187124
5517	341573	187066
5518	341638	187006
5519	341700	186944
5520	341761	186882
5521	341824	186820
5522	341885	186758
5523	341914	186678
5524	341980	186619
5525	342050	186561
5526	342122	186505
5527	342184	186443
5528	342252	186384
5529	342312	186322
5530	342373	186259
5531	342403	186180
5532	342473	186122
5533	342544	186065
5534	342606	186004
5535	342609	185910
5536	342613	185817
5537	342676	185755
5538	342740	185694
5539	342805	185634
5540	342872	185575
5541	342933	185513
5542	342997	185452
5543	343062	185392
5544	343129	185333
5545	343193	185272
5546	343253	185209
5547	343315	185147
5548	343374	185084
5549	343433	185020
5550	343494	184958
5551	343554	184895
5552	343614	184832
5553	343680	184772
5554	343743	184711
5555	343809	184652
5556	343874	184591
5557	343940	184532
5558	344004	184471
5559	344069	184411
5560	344130	184349
5561	344189	184285
5562	344256	184226
5563	344321	184166
5564	344380	184102
5565	344436	184037
5566	344494	183973
5567	344554	183910
5568	344617	183849
5569	344680	183788
5570	344742	183726
5571	344802	183663
5572	344873	183606
5573	344928	183541
5574	344995	183481
5575	345051	183417
5576	345111	183353
5577	345176	183293
5578	345251	183239
5579	345319	183180
5580	345385	183120
5581	345447	183058
5582	345511	182997
5583	345580	182939
5584	345642	182877
5585	345704	182816
5586	345765	182753
5587	345830	182693
5588	345896	182633
5589	345967	182576
5590	346034	182517
5591	346102	182458
5592	346164	182397
5593	346227	182335
5594	346299	182279
5595	346360	182217
5596	346422	182155
5597	346489	182095
5598	346550	182033
5599	346612	181971
5600	346673	181909
5601	346734	181846
5602	346801	181787
5603	346824	181705
5604	346890	181645
5605	346955	181585
5606	347018	181524
5607	347079	181461
5608	347141	181399
5609	347202	181337
5610	347270	181278
5611	347334	181218
5612	347400	181158
5613	347461	181095
5614	347532	181038
5615	347599	180979
5616	347663	180918
5617	347728	180858
5618	347794	180798
5619	347855	180736
5620	347922	180676
5621	347990	180618
5622	348061	180561
5623	348133	180504
5624	348219	180455
5625	348285	180395
5626	348344	180332
5627	348412	180273
5628	348477	180212
5629	348544	180153
5630	348610	180093
5631	348677	180034
5632	348740	179972
5633	348805	179912
5634	348873	179854
5635	348933	179791
5636	348997	179730
5637	349064	179671
5638	349127	179609
5639	349188	179547
5640	349252	179486
5641	349314	179424
5642	349375	179361
5643	349449	179306
5644	349479	179228
5645	349545	179168
5646	349608	179107
5647	349675	179047
5648	349732	178983
5649	349793	178921
5650	349858	178860
5651	349925	178801
5652	349987	178739
5653	350048	178677
5654	350116	178618
5655	350180	178557
5656	350243	178495
5657	350304	178433
5658	350372	178374
5659	350435	178313
5660	350499	178252
5661	350561	178190
5662	350624	178129
5663	350686	178067
5664	350750	178006
5665	350815	177946
5666	350879	177885
5667	350939	177822
5668	351002	177761
5669	351062	177698
5670	351129	177638
5671	351193	177577
5672	351255	177515
5673	351323	177457
5674	351394	177400
5675	351465	177342
5676	351532	177283
5677	351601	177224
5678	351667	177164
5679	351727	177102
5680	351787	177039
5681	351852	176978
5682	351915	176917
5683	351978	176856
5684	352038	176793
5685	352108	176735
5686	352178	176677
5687	352244	176617
5688	352316	176560
5689	352374	176497
5690	352436	176435
5691	352503	176375
5692	352567	176314
5693	352641	176258
5694	352709	176199
5695	352768	176136
5696	352840	176079
5697	352906	176019
5698	352977	175962
5699	353037	175899
5700	353100	175838
5701	353166	175778
5702	353236	175720
5703	353299	175658
5704	353367	175599
5705	353431	175538
5706	353495	175477
5707	353563	175419
5708	353623	175355
5709	353693	175298
5710	353762	175239
5711	353826	175178
5712	353896	175121
5713	353961	175060
5714	354022	174998
5715	354083	174935
5716	354086	174844
5717	354149	174782
5718	354215	174723
5719	354274	174659
5720	354337	174598
5721	354397	174535
5722	354458	174473
5723	354521	174411
5724	354585	174350
5725	354649	174290
5726	354709	174226
5727	354771	174165
5728	354838	174105
5729	354902	174044
5730	354965	173983
5731	355030	173922
5732	355093	173861
5733	355158	173801
5734	355224	173740
5735	355288	173679
5736	355349	173617
5737	355409	173554
5738	355477	173495
5739	355545	173436
5740	355607	173374
5741	355671	173313
5742	355737	173254
5743	355802	173193
5744	355862	173130
5745	355926	173069
5746	355993	173010
5747	356057	172949
5748	356117	172886
5749	356183	172826
5750	356244	172763
5751	356305	172701
5752	356374	172642
5753	356441	172583
5754	356511	172525
5755	356575	172464
5756	356642	172404
5757	356703	172342
5758	356765	172280
5759	356827	172218
5760	356893	172158
5761	356958	172098
5762	357021	172037
5763	357085	171976
5764	357150	171915
5765	357214	171854
5766	357278	171793
5767	357339	171731
5768	357403	171670
5769	357474	171612
5770	357535	171550
5771	357596	171487
5772	357657	171425
5773	357720	171363
5774	357783	171302
5775	357843	171239
5776	357910	171180
5777	357971	171117
5778	358041	171059
5779	358109	171000
5780	358177	170941
5781	358239	170879
5782	358307	170820
5783	358375	170761
5784	358438	170699
5785	358497	170636
5786	358561	170575
5787	358619	170511
5788	358679	170448
5789	358749	170390
5790	358812	170329
5791	358875	170267
5792	358939	170206
5793	358995	170141
5794	359056	170079
5795	359116	170016
5796	359183	169957
5797	359243	169894
5798	359307	169832
5799	359365	169769
5800	359432	169709
5801	359498	169649
5802	359559	169586
5803	359620	169524
5804	359681	169462
5805	359746	169401
5806	359810	169340
5807	359873	169279
5808	359937	169218
5809	359995	169154
5810	360055	169091
5811	360117	169029
5812	360176	168966
5813	360240	168905
5814	360303	168843
5815	360366	168782
5816	360421	168717
5817	360479	168653
5818	360538	168590
5819	360595	168525
5820	360661	168465
5821	360723	168403
5822	360793	168345
5823	360854	168283
5824	360919	168222
5825	360991	168165
5826	361021	168088
5827	361084	168027
5828	361146	167965
5829	361211	167904
5830	361277	167844
5831	361336	167781
5832	361401	167720
5833	361463	167658
5834	361528	167597
5835	361590	167536
5836	361654	167474
5837	361719	167414
5838	361779	167351
5839	361842	167290
5840	361907	167229
5841	361973	167169
5842	362013	167097
5843	362082	167038
5844	362146	166977
5845	362209	166916
5846	362272	166854
5847	362334	166792
5848	362398	166731
5849	362463	166671
5850	362528	166610
5851	362592	166549
5852	362653	166487
5853	362714	166424
5854	362786	166367
5855	362851	166307
5856	362907	166242
5857	362966	166178
5858	363024	166115
5859	363026	166025
5860	363086	165962
5861	363148	165901
5862	363214	165840
5863	363276	165779
5864	363342	165718
5865	363402	165655
5866	363462	165593
5867	363524	165531
5868	363588	165470
5869	363656	165411
5870	363722	165350
5871	363792	165292
5872	363856	165231
5873	363919	165170
5874	363978	165106
5875	364040	165045
5876	364101	164982
5877	364165	164921
5878	364230	164860
5879	364292	164799
5880	364357	164738
5881	364416	164675
5882	364471	164610
5883	364543	164552
5884	364604	164490
5885	364671	164430
5886	364731	164367
5887	364791	164304
5888	364861	164246
5889	364919	164182
5890	364979	164119
5891	365041	164058
5892	365108	163998
5893	365169	163935
5894	365227	163872
5895	365289	163810
5896	365351	163748
5897	365410	163685
5898	365471	163622
5899	365533	163560
5900	365596	163499
5901	365663	163439
5902	365737	163383
5903	365797	163320
5904	365855	163256
5905	365920	163195
5906	365979	163132
5907	366040	163070
5908	366099	163007
5909	366168	162948
5910	366231	162886
5911	366296	162825
5912	366358	162764
5913	366420	162702
5914	366479	162638
5915	366542	162577
5916	366614	162519
5917	366675	162457
5918	366734	162394
5919	366796	162332
5920	366855	162268
5921	366915	162206
5922	366973	162142
5923	367035	162080
5924	367101	162020
5925	367167	161960
5926	367234	161900
5927	367297	161838
5928	367354	161774
5929	367415	161712
5930	367485	161654
5931	367551	161593
5932	367609	161529
5933	367609	161440
5934	367679	161382
5935	367751	161324
5936	367814	161263
5937	367883	161204
5938	367947	161143
5939	368011	161082
5940	368071	161019
5941	368133	160957
5942	368194	160895
5943	368251	160831
5944	368316	160770
5945	368375	160707
5946	368444	160648
5947	368509	160587
5948	368568	160524
5949	368627	160461
5950	368685	160397
5951	368745	160335
5952	368811	160274
5953	368877	160214
5954	368949	160156
5955	369014	160096
5956	369078	160035
5957	369141	159973
5958	369142	159885
5959	369205	159824
5960	369276	159765
5961	369280	159678
5962	369344	159617
5963	369407	159556
5964	369468	159493
5965	369533	159433
5966	369603	159375
5967	369671	159315
5968	369735	159254
5969	369810	159198
5970	369873	159136
5971	369943	159078
5972	370006	159016
5973	370065	158953
5974	370123	158889
5975	370187	158828
5976	370252	158768
5977	370316	158706
5978	370381	158646
5979	370452	158588
5980	370508	158523
5981	370567	158460
5982	370638	158402
5983	370712	158345
5984	370776	158284
5985	370839	158223
5986	370911	158165
5987	370973	158103
5988	371059	158052
5989	371133	157995
5990	371195	157933
5991	371255	157870
5992	371320	157809
5993	371382	157747
5994	371442	157684
5995	371505	157623
5996	371568	157561
5997	371628	157498
5998	371699	157440
5999	371759	157378
6000	371823	157317
6001	371886	157255
6002	371959	157198
6003	372022	157136
6004	372103	157082
6005	372169	157022
6006	372236	156962
6007	372296	156899
6008	372356	156837
6009	372421	156776
6010	372482	156714
6011	372560	156658
6012	372624	156597
6013	372695	156539
6014	372756	156477
6015	372819	156415
6016	372884	156355
6017	372947	156293
6018	373012	156232
6019	373077	156172
6020	373144	156112
6021	373208	156051
6022	373272	155989
6023	373334	155927
6024	373406	155870
6025	373464	155806
6026	373525	155744
6027	373584	155681
6028	373645	155618
6029	373713	155559
6030	373782	155500
6031	373845	155438
6032	373906	155375
6033	373969	155314
6034	374027	155250
6035	374084	155186
6036	374150	155126
6037	374213	155065
6038	374282	155005
6039	374347	154945
6040	374410	154883
6041	374475	154823
6042	374535	154759
6043	374595	154697
6044	374662	154637
6045	374722	154574
6046	374726	154488
6047	374787	154426
6048	374850	154364
6049	374915	154304
6050	374977	154242
6051	375047	154183
6052	375107	154120
6053	375169	154058
6054	375230	153996
6055	375292	153934
6056	375325	153860
6057	375390	153799
6058	375456	153739
6059	375518	153677
6060	375578	153614
6061	375643	153553
6062	375704	153491
6063	375766	153429
6064	375830	153368
6065	375889	153305
6066	375952	153243
6067	376017	153183
6068	376085	153123
6069	376153	153063
6070	376214	153001
6071	376276	152939
6072	376339	152878
6073	376404	152817
6074	376463	152754
6075	376525	152692
6076	376588	152630
6077	376652	152569
6078	376715	152508
6079	376774	152444
6080	376838	152383
6081	376903	152323
6082	376965	152261
6083	377025	152198
6084	377090	152137
6085	377154	152076
6086	377216	152014
6087	377279	151952
6088	377345	151892
6089	377405	151829
6090	377469	151768
6091	377531	151706
6092	377592	151644
6093	377658	151583
6094	377722	151522
6095	377738	151442
6096	377797	151379
6097	377861	151317
6098	377924	151256
6099	377982	151193
6100	378048	151132
6101	378057	151049
6102	378058	150963
6103	378060	150877
6104	378126	150816
6105	378189	150755
6106	378253	150694
6107	378321	150634
6108	378395	150577
6109	378462	150517
6110	378527	150456
6111	378588	150394
6112	378656	150335
6113	378716	150272
6114	378777	150210
6115	378841	150149
6116	378913	150091
6117	378977	150029
6118	379045	149970
6119	379108	149909
6120	379169	149846
6121	379237	149787
6122	379310	149729
6123	379375	149668
6124	379440	149607
6125	379507	149547
6126	379575	149488
6127	379644	149429
6128	379708	149368
6129	379775	149307
6130	379841	149247
6131	379906	149187
6132	379972	149126
6133	380038	149066
6134	380111	149008
6135	380176	148947
6136	380242	148887
6137	380304	148825
6138	380367	148764
6139	380434	148703
6140	380498	148642
6141	380565	148582
6142	380633	148523
6143	380705	148465
6144	380775	148406
6145	380835	148343
6146	380896	148281
6147	380960	148220
6148	381031	148161
6149	381097	148101
6150	381161	148040
6151	381224	147978
6152	381284	147915
6153	381344	147853
6154	381346	147767
6155	381417	147709
6156	381483	147649
6157	381547	147587
6158	381606	147524
6159	381665	147461
6160	381726	147399
6161	381786	147336
6162	381850	147275
6163	381910	147212
6164	381974	147151
6165	382037	147090
6166	382103	147029
6167	382167	146968
6168	382233	146908
6169	382297	146846
6170	382364	146786
6171	382436	146728
6172	382498	146666
6173	382506	146584
6174	382574	146524
6175	382639	146463
6176	382700	146401
6177	382759	146338
6178	382827	146278
6179	382890	146217
6180	382956	146156
6181	383016	146094
6182	383094	146037
6183	383156	145976
6184	383217	145913
6185	383278	145851
6186	383338	145789
6187	383410	145730
6188	383475	145669
6189	383538	145608
6190	383602	145546
6191	383672	145488
6192	383737	145427
6193	383801	145366
6194	383864	145304
6195	383927	145243
6196	383990	145181
6197	384055	145120
6198	384114	145057
6199	384178	144996
6200	384248	144937
6201	384310	144875
6202	384371	144813
6203	384430	144750
6204	384501	144691
6205	384564	144629
6206	384625	144567
6207	384692	144507
6208	384757	144446
6209	384818	144384
6210	384888	144325
6211	384949	144263
6212	385008	144199
6213	385066	144136
6214	385125	144073
6215	385191	144012
6216	385258	143952
6217	385276	143874
6218	385344	143814
6219	385410	143754
6220	385486	143697
6221	385540	143632
6222	385557	143553
6223	385623	143493
6224	385686	143432
6225	385745	143368
6226	385818	143311
6227	385891	143253
6228	385952	143191
6229	386014	143128
6230	386073	143065
6231	386137	143004
6232	386203	142944
6233	386264	142881
6234	386331	142821
6235	386397	142761
6236	386458	142698
6237	386525	142638
6238	386589	142577
6239	386657	142517
6240	386726	142458
6241	386795	142399
6242	386856	142336
6243	386922	142276
6244	386981	142213
6245	387042	142150
6246	387101	142087
6247	387164	142026
6248	387223	141963
6249	387284	141901
6250	387345	141838
6251	387408	141776
6252	387469	141714
6253	387535	141654
6254	387596	141591
6255	387663	141532
6256	387731	141471
6257	387795	141410
6258	387860	141350
6259	387921	141287
6260	387986	141226
6261	388050	141165
6262	388117	141105
6263	388176	141042
6264	388244	140982
6265	388307	140920
6266	388369	140859
6267	388438	140799
6268	388502	140738
6269	388564	140676
6270	388626	140614
6271	388689	140552
6272	388750	140490
6273	388817	140430
6274	388877	140367
6275	388945	140308
6276	389013	140248
6277	389076	140186
6278	389141	140125
6279	389212	140066
6280	389278	140006
6281	389337	139943
6282	389401	139881
6283	389467	139821
6284	389542	139764
6285	389608	139703
6286	389675	139643
6287	389743	139583
6288	389806	139522
6289	389869	139460
6290	389941	139402
6291	390008	139341
6292	390069	139279
6293	390133	139218
6294	390203	139159
6295	390270	139098
6296	390336	139038
6297	390403	138978
6298	390475	138919
6299	390537	138857
6300	390617	138802
6301	390685	138742
6302	390756	138683
6303	390820	138622
6304	390883	138560
6305	390954	138501
6306	391012	138438
6307	391079	138378
6308	391147	138318
6309	391211	138257
6310	391275	138195
6311	391341	138135
6312	391407	138074
6313	391473	138013
6314	391531	137950
6315	391599	137890
6316	391665	137829
6317	391729	137768
6318	391791	137706
6319	391853	137644
6320	391918	137583
6321	391987	137524
6322	391988	137440
6323	392050	137378
6324	392119	137319
6325	392180	137256
6326	392249	137197
6327	392315	137136
6328	392383	137077
6329	392451	137017
6330	392513	136955
